[5464.188555581945, 3384.847864664301, 4242.684582800372, 4661.715630251196, 7893.784121934887, 10829.238326049677, 40758.45384275157]
[0, 0, 0, 0, 0, 0, 0]
[{0: 50, 4: 9}, {0: 38, 12: 1}, {0: 50, 16: 1}, {0: 62, 20: 1}, {0: 98, 32: 1}, {0: 146, 48: 1}, {0: 629, 209: 1}]
[4, 12, 16, 20, 32, 48, 209]
[848, 320, 400, 400, 576, 736, 1888]
[4616.188555581945, 3064.847864664301, 3842.684582800371, 4261.715630251196, 7317.784121934887, 10093.238326049677, 38870.45384275157]
[0.5301020533098109, 0.6881034169565589, 0.6002617191535309, 0.5247604066019086, 0.3158731639427758, 0.14701850299140776, 5.056384813567869e-08]
[1, 1, 1, 1, 1, 1, 1]
[0.6369088258938779, 0.7783125570686418, 0.7183288830986235, 0.6629680834613703, 0.5211953074858877, 0.3781618071286901, 0.01498793030477176]
[0.9511698752531667, 0.9900374375390627, 0.9900374375390627, 0.9900374375390627, 0.9900374375390627, 0.9900374375390627, 0.9900374375390627]
[0.9066044494080759, 0.9464591026050274, 0.9286373107007023, 0.9102399514140734, 0.8658253647948592, 0.7968302765754732, 0.35682302671869814]
[0.9651754927698161, 0.9435093478377881, 0.9089072598543553, 0.8783364948991272, 0.7070177410847219, 0.4928070213125134, 9.549793114284762e-06]
[53, 20, 25, 25, 36, 46, 118]
