[6, 10, 20, 30, 40, 50, 60, 80, 100]
[1220.159936159341, 1891.6875734379644, 3051.7636628249256, 4906.4845586206, 6364.8124193930535, 6828.267890961431, 7485.764365630048, 10338.986559010922, 14919.657022039797]
[176, 240, 384, 528, 640, 720, 704, 912, 1232]
[1044.159936159341, 1651.6875734379644, 2667.7636628249256, 4378.4845586206, 5724.8124193930535, 6108.267890961431, 6781.764365630048, 9426.986559010922, 13687.657022039797]
[0.9259896830736565, 0.828076997594789, 0.6071987530174795, 0.5339717170805015, 0.46573778951444583, 0.2869754633790958, 0.35238343448943815, 0.21413427115515715, 0.04675547441220394]
[1, 1, 1, 1, 1, 1, 1, 1, 1]
[0.9558895783575599, 0.9183164683543649, 0.8142285204175608, 0.7477194593032543, 0.7402609576967044, 0.6118738784280479, 0.6369088258938781, 0.547986285490042, 0.37627099809304665]
[0.9850934380853521, 0.9369912026163577, 0.822633781727196, 0.8519730927255319, 0.8185257542796962, 0.6801227015798024, 0.8605463393821575, 0.8185257542796961, 0.46025694580124543]
[0.988065780494209, 0.9743224148844498, 0.943622563728061, 0.9240034012385752, 0.9102399514140737, 0.8649595394300645, 0.8666920568517111, 0.8285367691502952, 0.7311354045730216]
[0.9952567607941906, 0.9877343130534145, 0.9606821101358158, 0.9071521250475312, 0.844439210252249, 0.7972596574899619, 0.7418210267068727, 0.5761988072148914, 0.3692610979066069]
[11, 15, 24, 33, 40, 45, 44, 57, 77]
[0.00940394401550293, 0.01366114616394043, 0.02191329002380371, 0.03003859519958496, 0.0371708869934082, 0.05609774589538574, 0.05763387680053711, 0.08521890640258789, 0.14490175247192383]
