[6, 10, 20, 30, 40, 50, 60, 80, 100]
[1462.1676609751116, 2453.5455597278824, 5163.311601117304, 8036.753698273954, 8760.512155484776, 10891.001710475133, 13423.632667276299, 16460.762089819174, 19835.91143970085]
[208, 320, 560, 768, 832, 928, 1168, 1328, 1552]
[1254.1676609751116, 2133.5455597278824, 4603.311601117304, 7268.753698273954, 7928.5121554847765, 9963.001710475133, 12255.632667276299, 15132.762089819174, 18283.91143970085]
[0.9085837975176309, 0.8383697257004039, 0.6511745028743179, 0.49354743737241413, 0.37902194564742375, 0.2785257101611938, 0.1933700746600518, 0.09484989101431757, 0.0416371508894059]
[1, 1, 1, 1, 1, 1, 1, 1, 1]
[0.941622806914376, 0.9046104802746174, 0.818320121022674, 0.7402609576967045, 0.6696478204705641, 0.6057704364907279, 0.5479862854900421, 0.44842820346097706, 0.3669578217261671]
[0.9850934380853521, 0.9752793831785673, 0.9047241315891248, 0.8605463393821574, 0.818525754279696, 0.7785570395897228, 0.7405400022240315, 0.6699844104191456, 0.6061510638947133]
[0.9851045463620021, 0.9655885070369847, 0.9417362622231686, 0.9093297114626596, 0.8727832416118043, 0.8486723814588912, 0.8153791427799221, 0.7609888362515712, 0.7059759437435461]
[0.9943247951833621, 0.9841308379694426, 0.9339608879920652, 0.8520173008674619, 0.7922808330830795, 0.6958677518273939, 0.5844016780111143, 0.41485939893663826, 0.2651514953965781]
[13, 20, 35, 48, 52, 58, 73, 83, 97]
[0.010926485061645508, 0.015601396560668945, 0.023293733596801758, 0.0360872745513916, 0.049552202224731445, 0.06972622871398926, 0.08435726165771484, 0.12401914596557617, 0.177048921585083]
